게시물ID,제목,게시일,원래 카테고리,규칙 기반 주제 분류,URL,추출본문 문자수,본문 이미지 요소수,본문 확인
224271000028,세종대 정시모집요강 반영비율 2027 세종대학교 입학전형 정시 신입학,2026. 4. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224271000028,2369,10,추출
224270998412,세종대 학종 교과 수능최저 수시 2027 세종대학교 입학전형 수시모집요강,2026. 4. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224270998412,2606,15,추출
224270939317,홍대 정시모집요강 반영비율 2027 홍익대학교 입학전형 정시 신입학,2026. 4. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224270939317,1707,11,추출
224270917784,홍대 학종 교과 수능최저 수시 2027 홍익대학교 입학전형 수시모집요강,2026. 4. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224270917784,1800,5,추출
224269402699,국민대 정시모집요강 반영비율 2027 국민대학교 입학전형 정시 신입학,2026. 4. 29.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224269402699,2095,9,추출
224269368637,국민대 학종 교과 수능최저 수시 2027 국민대학교 입학전형 수시모집요강,2026. 4. 29.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224269368637,1739,13,추출
224269303851,숙명여대 정시모집요강 반영비율 2027 숙명여자대학교 입학전형 정시 신입학,2026. 4. 29.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224269303851,1653,6,추출
224269303380,숙명여대 학종 교과 수능최저 수시 2027 숙명여자대학교 입학전형 수시모집요강,2026. 4. 29.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224269303380,1607,8,추출
224269090161,"🎯 중계동 고등수학학원 수학의기술, 5월 고등부 기말고사 대비 개강 안내",2026. 4. 29.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/224269090161,2540,16,추출
224268071454,📢 중계동 수학학원 수학의기술 4월 5주차 고등부 진도 현황 안내,2026. 4. 28.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224268071454,2550,11,추출
224268068518,📢 중계동 수학학원 수학의기술 4월 5주차 중등부 진도 현황 안내,2026. 4. 28.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224268068518,2535,28,추출
224264904214,동국대 정시모집요강 반영비율 2027 동국대학교 입학전형 정시 신입학,2026. 4. 25.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224264904214,2100,10,추출
224264892884,동국대 학종 교과 수능최저 수시 2027 동국대학교 입학전형 수시모집요강,2026. 4. 25.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224264892884,1906,13,추출
224264133265,건국대 정시모집요강 반영비율 2027 건국대학교 입학전형 정시 신입학,2026. 4. 24.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224264133265,1631,8,추출
224264112594,건국대 학종 교과 수능최저 수시 2027 건국대학교 입학전형 수시모집요강,2026. 4. 24.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224264112594,1898,4,추출
224263462499,중계동 수학학원 수학의기술 | 2025 을지중 2학년 1학기 중간고사 분석,2026. 4. 24.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/224263462499,2466,14,추출
224262185748,📢 중계동 수학학원 수학의기술 4월 4주차 고등부 진도 현황 안내,2026. 4. 23.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224262185748,2079,14,추출
224262178795,📢 중계동 수학학원 수학의기술 4월 4주차 중등부 진도 현황 안내,2026. 4. 23.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224262178795,2390,36,추출
224260124266,중계동 수학학원 수학의기술 | 2025 중계중 2학년 1학기 중간고사 분석,2026. 4. 21.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/224260124266,2208,14,추출
224255490404,중계동 수학학원 수학의기술 4월 3주차 고등부 진도 현황 안내,2026. 4. 17.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224255490404,1725,15,추출
224255463508,중계동 수학학원 수학의기술 4월 3주차 중등부 진도 현황 안내,2026. 4. 17.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224255463508,2209,31,추출
224251937391,중계동 수학학원 수학의기술 | 2025 상명중 2학년 1학기 중간고사 분석,2026. 4. 14.,중등기출분석,시험분석·대비,https://blog.naver.com/skills_in_math2/224251937391,2178,13,추출
224246318504,중계동 수학학원 | 내신특강으로 중등 수학 시험 대비 완벽하게 끝내자!,2026. 4. 9.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/224246318504,1877,21,추출
224244197650,중계동 수학학원 수학의기술 4월 2주차 고등부 진도 현황 안내,2026. 4. 7.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224244197650,2394,16,추출
224244114728,중계동 수학학원 수학의기술 4월 2주차 중등부 진도 현황 안내,2026. 4. 7.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224244114728,2524,31,추출
224239829922,"중계동 수학학원 수학의기술 | 고1 첫 중간고사, 기출 파이널 무료 특강으로 준비하자!",2026. 4. 3.,문의폭주개강소식,모집·개강,https://blog.naver.com/skills_in_math2/224239829922,1774,13,추출
224239395973,📢 중계동 수학학원 수학의기술｜4월 1주차 고등부 진도 현황 공개!,2026. 4. 3.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224239395973,2049,16,추출
224238434512,📢 중계동 수학학원 수학의기술｜4월 1주차 중등부 진도 현황 공개!,2026. 4. 2.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224238434512,2176,25,추출
224236275603,이화여대 정시모집요강 반영비율 2027 이화여자대학교 입학전형 정시 신입학,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224236275603,1965,2,추출
224236251303,이화여대 학종 교과 수능최저 수시 2027 이화여자대학교 입학전형 수시모집요강,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224236251303,2023,13,추출
224236225417,서울시립대 정시모집요강 반영비율 2027 서울시립대학교 입학전형 정시 신입학,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224236225417,1514,10,추출
224236214958,서울시립대 학종 교과 수능최저 수시 2027 서울시립대학교 입학전형 수시모집요강,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224236214958,2198,3,추출
224235030902,한국외대 정시모집요강 반영비율 2027 한국외국어대학교 입학전형 정시 신입학,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224235030902,2474,4,추출
224235019449,한국외대 학종 교과 수능최저 수시 2027 한국외국어대학교 입학전형 수시모집요강,2026. 3. 31.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224235019449,1950,8,추출
224234996321,경희대 정시모집요강 반영비율 2027 경희대학교 입학전형 정시 신입학,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224234996321,2118,11,추출
224234991734,경희대 학종 교과 수능최저 수시 2027 경희대학교 입학전형 수시모집요강,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224234991734,2003,10,추출
224234871134,중앙대 정시모집요강 반영비율 2027 중앙대학교 입학전형 정시 신입학,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224234871134,2327,7,추출
224234869048,중앙대 학종 교과 수능최저 수시 2027 중앙대학교 입학전형 수시모집요강,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224234869048,1818,4,추출
224233782894,서강대 정시모집요강 반영비율 2027 서강대학교 입학전형 정시 신입학,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224233782894,2077,3,추출
224233780149,서강대 학종 교과 수능최저 수시 2027 서강대학교 입학전형 수시모집요강,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224233780149,2031,4,추출
224233753936,고려대 정시 내신반영 수능최저 2027 고려대학교 입학정원 정시모집요강,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224233753936,1843,10,추출
224233735363,고려대 입시 학종 교과 수능최저 수시 2027 고려대학교 수시모집요강,2026. 3. 30.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224233735363,2526,5,추출
224228385393,연세대 정시 내신반영 수능최저 2027 연세대학교 입학정원 정시모집요강,2026. 3. 24.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224228385393,1764,7,추출
224228342740,연세대 입시 학종 교과 수능최저 수시 2027 연세대학교 수시모집요강,2026. 3. 24.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224228342740,1948,14,추출
224228153755,📢 중계동 수학학원 수학의기술｜3월 4주차 고등부 진도 현황 공개!,2026. 3. 24.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224228153755,1923,16,추출
224228071032,📢 중계동 수학학원 수학의기술｜3월 4주차 중등부 진도 현황 공개!,2026. 3. 24.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224228071032,2459,34,추출
224227199274,한양대 정시 내신반영 수능최저 2027 한양대학교 입학정원 정시모집요강,2026. 3. 24.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224227199274,1578,10,추출
224227165288,한양대 입시 학종 교과 수능최저 수시 2027 한양대학교 수시모집요강,2026. 3. 23.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224227165288,1071,10,추출
224226562139,중계동 수학학원 수학의기술 | 중등 1-1 과정 완성반 개강 안내!,2026. 3. 23.,은행사거리점(직접 게시),모집·개강,https://blog.naver.com/skills_in_math2/224226562139,1638,12,추출
224223335484,[아침집중반 후기] 중계동 수학학원 수학의기술 불암중3 김OO 학생의 겨울방학 변화,2026. 3. 20.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/224223335484,1551,10,추출
224222383261,📢 중계동 수학학원 수학의기술｜3월 3주차 고등부 진도 현황 공개!,2026. 3. 19.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224222383261,1950,17,추출
224222166032,📢 중계동 수학학원 수학의기술｜3월 3주차 중등부 진도 현황 공개!,2026. 3. 19.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224222166032,2584,32,추출
224220084208,성균관대 정시 내신반영 수능최저 2027 성균관대학교 입학정원 정시모집요강,2026. 3. 17.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224220084208,2474,7,추출
224220071374,성균관대 입시 학종 교과 수능최저 수시 2027 성균관대학교 수시모집요강,2026. 3. 17.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224220071374,1257,11,추출
224218821294,서울대 정시 내신반영 수능최저 2027 서울대학교 입학정원 정시모집요강,2026. 3. 16.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224218821294,1270,13,추출
224218789661,서울대 입시 학종 교과 수능최저 수시 2027 서울대학교 수시모집요강,2026. 3. 16.,모집요강,교육·입시정보,https://blog.naver.com/skills_in_math2/224218789661,2349,14,추출
224218494293,📢 중계동 수학학원 수학의기술 현재 마감된 반과 마감임박반 안내,2026. 3. 16.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224218494293,2717,13,추출
224214049713,중계동 수학학원 수학의기술｜영신여고·청원고·대진고 등 고등학교별 1학기 시험 일정과 내신 대비 방법 정리,2026. 3. 12.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224214049713,3963,14,추출
224213660201,[아침집중반 후기] 중계동 수학학원 수학의기술 기상 습관부터 계획 학습까지 잡은 겨울방학 루틴,2026. 3. 12.,은행사거리점(직접 게시),학습성과·후기,https://blog.naver.com/skills_in_math2/224213660201,1729,11,추출
224212997554,중계동 수학학원 수학의기술｜2026 1학기 중학교별 시험일정과 맞춤 수학 내신대비!,2026. 3. 11.,은행사거리점(직접 게시),소개·공지·기타,https://blog.naver.com/skills_in_math2/224212997554,4006,15,추출
